"key","discussion_id","worker_id","agreement","agreement_unsure","attack","attack_unsure","fact-feeling","fact-feeling_unsure","nicenasty","nicenasty_unsure","sarcasm"
"(1405, 4)",5036,"A2S23PV2BY43ZN",0,True,0,True,0,True,0,True,"Yes"
"(1405, 4)",5036,"A25GWQ4INS1XYB",4,False,4,False,1,False,1,False,"No"
"(232, 5)",4548,"A1FCFLIPL9TW2A",-3,False,-2,False,1,False,1,False,"No"
"(232, 5)",4548,"AY39SVFZ54I5X",-5,False,-2,False,0,False,-2,False,"Unsure"
"(232, 5)",4548,"AMID7O126S33V",-2,False,-2,False,3,False,0,False,"No"
"(232, 5)",4548,"AP1HCIYDB0OTX",-2,False,-1,False,1,False,1,False,"No"
"(232, 5)",4548,"A14NJ0E25UM25Q",0,True,0,True,0,True,0,True,"Unsure"
"(232, 5)",4548,"A6Y7BLDK90Q19",-2,False,1,False,-1,False,1,False,"No"
"(285, 5)",13923,"AR7TQDJ59O2KZ",-2,False,2,False,-2,False,3,False,"No"
"(285, 5)",13923,"A12AICIWGAEUPU",-3,False,-2,False,-3,False,-3,False,"No"
"(285, 5)",13923,"A3R5CALO6EH0ZR",-4,False,4,False,3,False,4,False,"No"
"(285, 5)",13923,"AK5C6N14RA7Y9",-2,False,2,False,-2,False,2,False,"No"
"(285, 5)",13923,"AMID7O126S33V",-3,False,-1,False,-3,False,0,False,"No"
"(285, 5)",13923,"A3CT5E0WZJL8PG",-2,False,2,False,-2,False,2,False,"No"
"(470, 3)",9754,"AFDLE79DCTIPP",0,True,0,True,0,True,0,True,"Unsure"
"(470, 3)",9754,"A38AZVYC5NZNVP",-5,False,-5,False,0,False,-3,False,"No"
"(470, 3)",9754,"A3DSRQ5CBK6G3U",1,False,1,False,1,False,2,False,"Yes"
"(470, 3)",9754,"AMID7O126S33V",-2,False,-3,False,-2,False,-1,False,"No"
"(470, 3)",9754,"A20HS06RD1TVTX",-5,False,-1,False,-3,False,-1,False,"No"
"(1110, 3)",8926,"A2JOQX1C7BNKXC",0,False,1,False,-1,False,1,False,"No"
"(1110, 3)",8926,"A2P8XDALGST5YT",-2,False,1,False,-1,False,0,True,"Unsure"
"(1110, 3)",8926,"AP1HCIYDB0OTX",-2,False,-2,False,-1,False,-2,False,"No"
"(1110, 3)",8926,"A31RKV21MUC3R0",-2,False,3,False,2,False,3,False,"No"
"(1110, 3)",8926,"A2TSN533LXI6S4",-4,False,-2,False,-2,False,2,False,"Yes"
"(1110, 3)",8926,"AFC23NDG41MI5",-2,False,-2,False,-2,False,2,False,"No"
"(1110, 3)",8926,"A1V2JY1MJ4P6CF",-2,False,-2,False,1,False,2,False,"No"
"(717, 2)",10273,"A3BVJL7P490DCS",1,False,1,False,1,False,1,False,"No"
"(717, 2)",10273,"AMID7O126S33V",0,True,0,False,5,False,0,True,"No"
"(717, 2)",10273,"A3C9A382KUWMS0",0,True,5,False,-5,False,5,False,"No"
"(717, 2)",10273,"A36CP7G5OZY030",5,False,5,False,5,False,5,False,"No"
"(717, 2)",10273,"A14NJ0E25UM25Q",0,True,0,True,0,True,0,True,"Unsure"
"(646, 6)",687,"A1B2KIB7DPC2PR",3,False,3,False,2,False,3,False,"No"
"(646, 6)",687,"AV8SVCVP9V5BK",-3,False,-3,False,2,False,3,False,"No"
"(646, 6)",687,"ASX2NOUVA9CRH",-3,False,5,False,5,False,5,False,"No"
"(646, 6)",687,"A9KVJMOCPNTAV",-5,False,5,False,5,False,5,False,"No"
"(646, 6)",687,"A1HAM6YI1YDUPY",-5,False,5,False,5,False,5,False,"No"
"(100, 4)",9437,"A1BG4Z8AANP95N",-3,False,-1,False,-2,False,2,False,"No"
"(100, 4)",9437,"A3P7PPQA3EU1H3",-1,False,-1,False,1,False,1,False,"No"
"(100, 4)",9437,"A1B2KIB7DPC2PR",2,False,-2,False,2,False,2,False,"Unsure"
"(100, 4)",9437,"A14NJ0E25UM25Q",0,True,0,True,0,True,0,True,"Unsure"
"(100, 4)",9437,"A2PE5UDQ5WG2R0",-1,False,-1,False,2,False,-2,False,"No"
"(29, 0)",226,"A36CP7G5OZY030",0,False,0,False,0,False,0,False,"No"
"(29, 0)",226,"A1B2KIB7DPC2PR",-4,False,-4,False,-3,False,-1,False,"Unsure"
"(29, 0)",226,"A14NJ0E25UM25Q",0,True,0,True,0,True,0,True,"Unsure"
"(29, 0)",226,"A3P7PPQA3EU1H3",-3,False,-1,False,3,False,-1,False,"No"
"(29, 0)",226,"A36JZTUKQVV5S5",0,False,3,False,0,False,4,False,"No"
"(214, 4)",2140,"AIY8WQZDKMD5C",4,False,4,False,4,False,4,False,"No"
"(214, 4)",2140,"ACJES3V0DVUGY",-5,False,-2,False,2,False,-1,False,"No"
"(214, 4)",2140,"A1AI8MC07M7UBZ",-1,False,0,False,-1,False,0,False,"Unsure"
"(214, 4)",2140,"AGPWUZJY43E0J",5,False,4,False,2,False,4,False,"No"
"(214, 4)",2140,"A1JQS9AN8LEAKZ",3,False,2,False,3,False,2,False,"No"
"(436, 6)",13487,"A3C9A382KUWMS0",0,True,5,False,-5,False,5,False,"No"
"(436, 6)",13487,"A1B2KIB7DPC2PR",4,False,-3,False,2,False,-1,False,"Yes"
"(436, 6)",13487,"A2Q3ZPCNE2EOAO",-5,False,-1,False,-3,False,1,False,"No"
"(436, 6)",13487,"A6Y7BLDK90Q19",0,True,1,False,-1,False,2,False,"No"
"(436, 6)",13487,"A209T4ZL3NKV8H",0,True,0,True,-3,False,0,True,"Unsure"
"(868, 1)",6910,"A1RD8SNJ9DNNZV",2,False,0,False,-2,False,-1,False,"No"
"(868, 1)",6910,"A14NJ0E25UM25Q",-2,False,-1,False,3,False,-1,False,"No"
"(868, 1)",6910,"A14NJ0E25UM25Q",0,True,0,True,0,True,0,True,"Unsure"
"(868, 1)",6910,"AMID7O126S33V",-1,False,-2,False,-4,False,-1,False,"No"
"(868, 1)",6910,"A36JZTUKQVV5S5",-2,False,0,False,-2,False,3,False,"No"
"(868, 1)",6910,"A3P7PPQA3EU1H3",-2,False,2,False,2,False,1,False,"No"
"(1406, 0)",10648,"A2Q3ZPCNE2EOAO",-5,False,-5,False,-4,False,-5,False,"Yes"
"(1406, 0)",10648,"A26H5AAWGPE63C",0,True,0,True,-4,False,3,False,"No"
"(1406, 0)",10648,"A1Q1W6RIHG7TTJ",-2,False,1,False,2,False,1,False,"No"
"(1406, 0)",10648,"A3F0OII70LQX09",-2,False,-1,False,0,False,0,False,"Yes"
"(1406, 0)",10648,"A1S291KFXPM33J",-4,False,-5,False,-1,False,-2,False,"Yes"
"(1406, 0)",10648,"A2FDXVWVI05XA4",-4,False,-5,False,-4,False,-5,False,"Yes"
"(1406, 0)",10648,"A1LDS7FXQNGLEN",-4,False,-1,False,-3,False,-1,False,"Yes"
"(1115, 0)",3744,"A1RF70DSVAZVI6",0,True,5,False,0,False,5,False,"No"
"(1115, 0)",3744,"A3P7AOM9X9ZQ33",-2,False,2,False,2,False,2,False,"No"
"(1115, 0)",3744,"A3F0OII70LQX09",0,False,0,False,-3,False,0,False,"No"
"(1115, 0)",3744,"A14NJ0E25UM25Q",0,True,0,True,0,True,0,True,"Unsure"
"(1115, 0)",3744,"AMID7O126S33V",-1,False,1,False,-2,False,0,False,"No"
"(1115, 0)",3744,"A17IWKV4G3N25X",0,False,2,False,-2,False,2,False,"No"
"(251, 1)",14196,"A32LCM1ZARQLOG",0,True,2,False,2,False,3,False,"Yes"
"(251, 1)",14196,"A2FZM7ZDCLPMCF",2,False,1,False,2,False,-1,False,"Unsure"
"(251, 1)",14196,"AMID7O126S33V",0,True,0,True,1,False,0,True,"No"
"(251, 1)",14196,"A3R5CALO6EH0ZR",-4,False,5,False,4,False,5,False,"No"
"(251, 1)",14196,"A6QG9LM5WL0AQ",-5,False,-1,False,2,False,-1,False,"Yes"
"(251, 1)",14196,"A3P7PPQA3EU1H3",1,False,2,False,2,False,3,False,"No"
"(180, 3)",4531,"A1SAPIZ2SEMXDI",-5,False,5,False,5,False,5,False,"No"
"(180, 3)",4531,"AMID7O126S33V",-2,False,-1,False,1,False,-1,False,"No"
"(180, 3)",4531,"A14NJ0E25UM25Q",0,True,0,True,0,True,0,True,"Unsure"
"(180, 3)",4531,"A2LV5QYHH24OMY",-3,False,1,False,-2,False,0,False,"No"
"(180, 3)",4531,"A17IWKV4G3N25X",-3,False,2,False,0,False,2,False,"No"
"(402, 5)",1504,"A3OZ3M6SRO2QNO",-4,False,3,False,-1,False,4,False,"No"
"(402, 5)",1504,"A2Q3ZPCNE2EOAO",0,True,2,False,2,False,2,False,"No"
"(402, 5)",1504,"A3P7PPQA3EU1H3",-1,False,-2,False,-3,False,-2,False,"No"
"(402, 5)",1504,"AGPWUZJY43E0J",0,True,2,False,-2,False,2,False,"No"
"(402, 5)",1504,"A17IWKV4G3N25X",-3,False,2,False,-3,False,1,False,"No"
"(834, 0)",4468,"A3BVJL7P490DCS",1,False,1,False,1,False,1,False,"No"
"(834, 0)",4468,"A8CNQ1BSZYOLY",1,False,1,False,1,False,2,False,"No"
"(834, 0)",4468,"A1AI8MC07M7UBZ",1,False,-2,False,-2,False,1,False,"No"
"(834, 0)",4468,"A1OICNXB30F29F",5,False,5,False,5,False,5,False,"No"
"(834, 0)",4468,"AMID7O126S33V",2,False,2,False,3,False,1,False,"No"
"(834, 0)",4468,"AY0BJCGY2DHIX",0,True,5,False,3,False,5,False,"No"
"(1019, 4)",12025,"ACJSA944IAMN7",-5,False,-3,False,0,False,-3,False,"Yes"
"(1019, 4)",12025,"A2HUSOVMMRJNNX",-3,False,-1,False,-1,False,1,False,"No"
"(1019, 4)",12025,"A1AI8MC07M7UBZ",1,False,0,False,0,False,-2,False,"No"
"(1019, 4)",12025,"A3C9A382KUWMS0",-5,False,5,False,-5,False,5,False,"No"
"(1019, 4)",12025,"AMID7O126S33V",-3,False,-2,False,-1,False,-1,False,"No"
"(1081, 1)",56,"A10DZFZLF4AFTK",5,False,5,False,5,False,5,False,"No"
"(1081, 1)",56,"A18C9VQ75YI4ZQ",0,True,-2,False,0,True,-1,False,"No"
"(1081, 1)",56,"A6Y7BLDK90Q19",2,False,2,False,0,False,1,False,"No"
"(1081, 1)",56,"A2MWAXV1YRK5GH",2,False,1,False,1,False,2,False,"No"
"(1081, 1)",56,"A2Z2CVOBYA74B0",5,False,5,False,5,False,5,False,"No"
"(1081, 1)",56,"A14NJ0E25UM25Q",0,True,0,True,0,True,0,True,"Unsure"
"(217, 2)",13578,"A1YKFOPHSN3HF",0,True,1,False,-3,False,1,False,"No"
"(217, 2)",13578,"A2MR259UZRESDS",0,False,4,False,0,False,5,False,"No"
"(217, 2)",13578,"AMID7O126S33V",-2,False,0,False,-3,False,0,True,"No"
"(217, 2)",13578,"A36CP7G5OZY030",5,False,5,False,5,False,5,False,"No"
"(217, 2)",13578,"A37XVHGR4ZSTSM",-2,False,2,False,-2,False,2,False,"No"
"(217, 2)",13578,"A6QG9LM5WL0AQ",-5,False,-2,False,3,False,-1,False,"No"
"(331, 6)",3272,"A3P7PPQA3EU1H3",0,False,0,False,2,False,0,False,"No"
"(331, 6)",3272,"AKJ22H1NTVIQX",0,True,0,True,3,False,2,False,"No"
"(331, 6)",3272,"A36CP7G5OZY030",-5,False,5,False,5,False,5,False,"No"
"(331, 6)",3272,"A3R467YDQ1C8VG",-4,False,-4,False,4,False,4,False,"No"
"(331, 6)",3272,"AMID7O126S33V",-2,False,-1,False,-1,False,0,True,"No"
"(331, 6)",3272,"A3R5CALO6EH0ZR",3,False,5,False,3,False,5,False,"No"
"(887, 5)",13783,"A3P7AOM9X9ZQ33",1,False,1,False,-1,False,1,False,"No"
"(887, 5)",13783,"A3E5XSOUEE68T1",-3,False,-3,False,1,False,-3,False,"Yes"
"(887, 5)",13783,"A14NJ0E25UM25Q",-2,False,-1,False,1,False,-1,False,"No"
"(887, 5)",13783,"A17IWKV4G3N25X",0,True,0,False,1,False,0,False,"Yes"
"(887, 5)",13783,"AMID7O126S33V",-3,False,0,False,1,False,0,True,"No"
"(985, 5)",3462,"A17Q2CTSOVDMOS",4,False,3,False,-3,False,4,False,"No"
"(985, 5)",3462,"A3R5CALO6EH0ZR",4,False,5,False,4,False,5,False,"No"
"(985, 5)",3462,"A18JQFU6QCTI6G",3,False,3,False,-2,False,4,False,"No"
"(985, 5)",3462,"A2MWAXV1YRK5GH",0,False,1,False,-2,False,1,False,"No"
"(985, 5)",3462,"A2JOQX1C7BNKXC",2,False,1,False,-1,False,2,False,"No"
"(985, 5)",3462,"AWCCY9UU171TO",1,False,3,False,2,False,3,False,"No"
"(985, 5)",3462,"A18B7DFDTGSTQ3",5,False,5,False,-2,False,5,False,"No"
"(1063, 6)",10001,"A2Z2CVOBYA74B0",-5,False,5,False,5,False,5,False,"No"
"(1063, 6)",10001,"A2PE5UDQ5WG2R0",0,False,3,False,1,False,4,False,"No"
"(1063, 6)",10001,"A3P7PPQA3EU1H3",1,False,1,False,-1,False,1,False,"No"
"(1063, 6)",10001,"A36JZTUKQVV5S5",-1,False,2,False,-4,False,3,False,"No"
"(1063, 6)",10001,"A1B2KIB7DPC2PR",1,False,-1,False,3,False,2,False,"Unsure"
"(1232, 2)",13713,"A2VWJTNC4OKNI7",2,False,2,False,-1,False,-1,False,"No"
"(1232, 2)",13713,"A14NJ0E25UM25Q",0,True,0,True,0,True,0,True,"Unsure"
"(1232, 2)",13713,"A3P7PPQA3EU1H3",1,False,0,False,2,False,0,False,"No"
"(1232, 2)",13713,"A3QU3KM3IYWHIF",-5,False,-1,False,-1,False,-1,False,"Unsure"
"(1232, 2)",13713,"A1B2KIB7DPC2PR",1,False,2,False,1,False,4,False,"Unsure"
"(368, 1)",9064,"A3R5CALO6EH0ZR",5,False,4,False,3,False,4,False,"No"
"(368, 1)",9064,"AMID7O126S33V",3,False,2,False,-2,False,1,False,"No"
"(368, 1)",9064,"A2UFD1I8ZO1V4G",3,False,3,False,0,False,3,False,"No"
"(368, 1)",9064,"A14NJ0E25UM25Q",0,True,0,True,0,True,0,True,"Unsure"
"(368, 1)",9064,"A37XVHGR4ZSTSM",3,False,2,False,2,False,2,False,"No"
"(1312, 0)",4337,"A2LV5QYHH24OMY",-2,False,4,False,0,False,4,False,"No"
"(1312, 0)",4337,"A2VWJTNC4OKNI7",-2,False,3,False,-4,False,2,False,"No"
"(1312, 0)",4337,"AMID7O126S33V",-1,False,-1,False,3,False,0,False,"No"
"(1312, 0)",4337,"A17IWKV4G3N25X",-2,False,3,False,-1,False,3,False,"No"
"(1312, 0)",4337,"A14NJ0E25UM25Q",0,True,0,True,0,True,0,True,"Unsure"
"(1312, 0)",4337,"A37XVHGR4ZSTSM",-5,False,3,False,3,False,3,False,"No"
"(631, 0)",10106,"A2DT9ASORSRZP",-5,False,-2,False,0,False,0,False,"Yes"
"(631, 0)",10106,"A1HAM6YI1YDUPY",-5,False,4,False,4,False,1,False,"No"
"(544, 4)",1835,"A3R5CALO6EH0ZR",-2,False,4,False,0,False,5,False,"No"
"(544, 4)",1835,"A3OZ3M6SRO2QNO",-4,False,-3,False,0,False,-2,False,"Yes"
"(544, 4)",1835,"A37XVHGR4ZSTSM",-4,False,4,False,4,False,3,False,"No"
"(544, 4)",1835,"A3QU3KM3IYWHIF",-4,False,1,False,2,False,3,False,"No"
"(544, 4)",1835,"A14NJ0E25UM25Q",0,True,0,True,0,True,0,True,"Unsure"
"(544, 4)",1835,"AMID7O126S33V",-3,False,-3,False,2,False,0,False,"No"
"(853, 6)",3909,"AWGLY2Q18H4V4",4,False,3,False,-5,False,4,False,"No"
"(853, 6)",3909,"AMID7O126S33V",2,False,-2,False,-3,False,-1,False,"Yes"
"(853, 6)",3909,"A2Q3ZPCNE2EOAO",0,True,-3,False,0,True,-3,False,"Yes"
"(853, 6)",3909,"A3F0OII70LQX09",3,False,0,False,-3,False,0,False,"Yes"
"(853, 6)",3909,"A17IWKV4G3N25X",2,False,0,False,0,False,0,False,"Yes"
"(782, 2)",12994,"A21AKIQ5VH41TA",-5,False,4,False,4,False,5,False,"No"
"(782, 2)",12994,"AMID7O126S33V",0,True,4,False,-1,False,1,False,"No"
"(782, 2)",12994,"A20HS06RD1TVTX",5,False,5,False,-5,False,5,False,"Unsure"
"(782, 2)",12994,"A37XVHGR4ZSTSM",2,False,4,False,1,False,3,False,"No"
"(782, 2)",12994,"A17IWKV4G3N25X",4,False,4,False,1,False,4,False,"No"
"(1083, 2)",5953,"A14NJ0E25UM25Q",3,False,1,False,2,False,1,False,"No"
"(1083, 2)",5953,"AMID7O126S33V",-2,False,-3,False,-3,False,-3,False,"Yes"
"(1083, 2)",5953,"A28KZG5EG91S75",-4,False,-3,False,2,False,-3,False,"Yes"
"(1083, 2)",5953,"A2Q3ZPCNE2EOAO",-5,False,-5,False,-5,False,-5,False,"Yes"
"(1083, 2)",5953,"A14NJ0E25UM25Q",0,True,0,True,0,True,0,True,"Unsure"
"(967, 2)",12319,"ADN76VWLV3O5S",3,False,1,False,-2,False,1,False,"No"
"(967, 2)",12319,"AIY8WQZDKMD5C",-2,False,1,False,-2,False,1,False,"No"
"(967, 2)",12319,"AMID7O126S33V",1,False,1,False,1,False,0,True,"No"
"(967, 2)",12319,"A14NJ0E25UM25Q",0,True,0,True,0,True,0,True,"Unsure"
"(967, 2)",12319,"A17IWKV4G3N25X",0,True,0,True,0,False,0,True,"Unsure"
"(967, 2)",12319,"A36JZTUKQVV5S5",2,False,4,False,1,False,4,False,"No"
"(1029, 3)",13623,"AXVXK5E9WHO26",0,True,2,False,-2,False,2,False,"Unsure"
"(1029, 3)",13623,"A1B2KIB7DPC2PR",2,False,2,False,3,False,3,False,"Unsure"
"(1029, 3)",13623,"A14NJ0E25UM25Q",0,True,0,True,0,True,0,True,"Unsure"
"(1029, 3)",13623,"AA7LA8WQNABDT",-5,False,5,False,5,False,5,False,"No"
"(1029, 3)",13623,"A2WNW8A4MOR7T7",-1,False,0,False,0,False,0,False,"No"
"(112, 6)",260,"AMVUYWMJYEJG7",-5,False,-3,False,2,False,-2,False,"Yes"
"(112, 6)",260,"AHH34KPTA2LSS",-4,False,-4,False,-4,False,-4,False,"Yes"
"(112, 6)",260,"AMID7O126S33V",-3,False,-1,False,2,False,-2,False,"No"
"(112, 6)",260,"A3P7PPQA3EU1H3",-1,False,0,True,0,False,1,False,"No"
"(112, 6)",260,"A1B2KIB7DPC2PR",2,False,1,False,3,False,3,False,"No"
"(112, 6)",260,"A28KZG5EG91S75",-3,False,-3,False,-4,False,-3,False,"No"
"(165, 4)",495,"AK460483Q91EI",3,False,4,False,-3,False,-3,False,"Unsure"
"(165, 4)",495,"A2S45ZFXDXVEQL",-4,False,-3,False,-3,False,-4,False,"No"
"(165, 4)",495,"A1BG4Z8AANP95N",-5,False,-2,False,-4,False,-1,False,"No"
"(165, 4)",495,"A3R5CALO6EH0ZR",-4,False,5,False,3,False,5,False,"No"
"(165, 4)",495,"A6QG9LM5WL0AQ",-3,False,-3,False,-3,False,-5,False,"No"
"(350, 0)",6910,"A6Y7BLDK90Q19",0,True,1,False,1,False,1,False,"Unsure"
"(350, 0)",6910,"A3C9A382KUWMS0",5,False,5,False,5,False,5,False,"No"
"(350, 0)",6910,"A2Q3ZPCNE2EOAO",-3,False,-2,False,1,False,-1,False,"No"
"(350, 0)",6910,"A2MWAXV1YRK5GH",0,False,0,False,-2,False,0,False,"No"
"(350, 0)",6910,"AMID7O126S33V",-3,False,-1,False,-3,False,-2,False,"Yes"
"(597, 1)",2442,"ATY8RQ17JPXQD",0,True,0,True,0,True,1,False,"No"
"(597, 1)",2442,"A3OZ3M6SRO2QNO",0,False,2,False,3,False,3,False,"No"
"(597, 1)",2442,"A2HUSOVMMRJNNX",-4,False,4,False,4,False,3,False,"No"
"(597, 1)",2442,"AKJ22H1NTVIQX",-2,False,-1,False,1,False,2,False,"No"
"(597, 1)",2442,"A37XVHGR4ZSTSM",-4,False,3,False,3,False,5,False,"No"
"(1004, 5)",10462,"A18JQFU6QCTI6G",-3,False,-4,False,0,False,-3,False,"Yes"
"(1004, 5)",10462,"A3C9ZFG9Q43Z81",-5,False,-5,False,0,False,-4,False,"Yes"
"(1004, 5)",10462,"AMID7O126S33V",-3,False,-3,False,2,False,-2,False,"No"
"(1004, 5)",10462,"ACJES3V0DVUGY",-5,False,-5,False,2,False,-5,False,"No"
"(1004, 5)",10462,"A14NJ0E25UM25Q",0,True,0,True,0,True,0,True,"Unsure"
"(1004, 5)",10462,"A17IWKV4G3N25X",-2,False,0,False,0,False,0,False,"Yes"
"(94, 5)",3149,"A1UDQV4PUFYPKN",-3,False,-2,False,2,False,-1,False,"Yes"
"(94, 5)",3149,"A2GG12OU3AO26N",-5,False,2,False,3,False,3,False,"No"
"(94, 5)",3149,"A18JQFU6QCTI6G",-4,False,-1,False,0,False,0,False,"Unsure"
"(94, 5)",3149,"A3C9A382KUWMS0",0,True,5,False,-5,False,5,False,"No"
"(94, 5)",3149,"A17IWKV4G3N25X",0,True,0,False,-2,False,1,False,"Yes"
"(1180, 0)",2508,"A3374C8G2EUNVO",2,False,3,False,2,False,2,False,"No"
"(1180, 0)",2508,"A1S291KFXPM33J",-5,False,-2,False,1,False,-1,False,"Yes"
"(1180, 0)",2508,"A1KCGUG131CEH4",-5,False,0,False,5,False,0,False,"Unsure"
"(1180, 0)",2508,"A1PDWH50JFF6ZN",3,False,0,False,2,False,0,False,"Unsure"
"(1180, 0)",2508,"A25GWQ4INS1XYB",4,False,4,False,2,False,3,False,"No"
"(1180, 0)",2508,"AFC23NDG41MI5",-2,False,-2,False,3,False,2,False,"No"
"(1180, 0)",2508,"A2JOQX1C7BNKXC",-2,False,1,False,2,False,3,False,"No"
"(634, 6)",6370,"AWGLY2Q18H4V4",0,True,-1,False,-3,False,-1,False,"No"
"(634, 6)",6370,"A36JZTUKQVV5S5",-3,False,-1,False,-3,False,3,False,"No"
"(634, 6)",6370,"A14NJ0E25UM25Q",0,True,0,True,0,True,0,True,"Unsure"
"(634, 6)",6370,"A1B2KIB7DPC2PR",2,False,2,False,1,False,3,False,"Unsure"
"(634, 6)",6370,"A3P7PPQA3EU1H3",-2,False,2,False,1,False,1,False,"No"
"(748, 2)",13826,"A10GDZ6LSVPO9C",-5,False,-3,False,-1,False,-4,False,"Yes"
"(748, 2)",13826,"A1B2KIB7DPC2PR",4,False,5,False,5,False,5,False,"No"
"(748, 2)",13826,"A2DT9ASORSRZP",0,False,0,False,-5,False,5,False,"Yes"
"(748, 2)",13826,"A3RXM9YYU92YDB",-2,False,-1,False,1,False,-1,False,"Yes"
"(748, 2)",13826,"A3QU3KM3IYWHIF",2,False,-1,False,-2,False,-1,False,"Yes"
"(748, 2)",13826,"A1V2JY1MJ4P6CF",2,False,-2,False,2,False,2,False,"No"
"(970, 4)",9754,"A6Y7BLDK90Q19",0,False,1,False,-1,False,2,False,"No"
"(970, 4)",9754,"A7ZOVHE48L7RS",-2,False,-1,False,-4,False,-2,False,"Yes"
"(970, 4)",9754,"A18JQFU6QCTI6G",-1,False,1,False,-1,False,3,False,"No"
"(970, 4)",9754,"ACVEFRSUAPSEQ",0,True,5,False,-4,False,5,False,"No"
"(970, 4)",9754,"A3O02RVJXPNKLS",-5,False,0,False,0,False,-3,False,"No"
"(899, 0)",5354,"A2FZM7ZDCLPMCF",-1,False,1,False,2,False,1,False,"Yes"
"(899, 0)",5354,"A2O9ZPGNNBSH00",-3,False,-1,False,0,False,-1,False,"No"
"(899, 0)",5354,"A3P7PPQA3EU1H3",1,False,-1,False,1,False,-1,False,"No"
"(899, 0)",5354,"A14NJ0E25UM25Q",0,True,0,True,0,True,0,True,"Unsure"
"(899, 0)",5354,"A2MWAXV1YRK5GH",-5,False,-1,False,-2,False,-2,False,"No"
"(899, 0)",5354,"A2Z2CVOBYA74B0",-5,False,5,False,-5,False,5,False,"No"
"(1402, 3)",5026,"A3P7AOM9X9ZQ33",-4,False,-2,False,-1,False,-2,False,"No"
"(1402, 3)",5026,"AM7FYVGVOEP66",-2,False,-2,False,-2,False,-1,False,"No"
"(1402, 3)",5026,"A1Q1W6RIHG7TTJ",-4,False,-2,False,-1,False,-1,False,"No"
"(1402, 3)",5026,"A2BGRYZCDBD3OA",-5,False,-5,False,-5,False,-5,False,"Yes"
"(1402, 3)",5026,"A37XVHGR4ZSTSM",-5,False,-2,False,-5,False,-2,False,"No"
"(1402, 3)",5026,"AG9BUUONHFKSS",5,False,0,True,5,False,5,False,"Unsure"
"(1402, 3)",5026,"A31O7P7Z650N7B",5,False,0,False,-1,False,1,False,"No"
"(282, 2)",7480,"A1NTLKBTKH645C",-5,False,0,False,5,False,5,False,"No"
"(282, 2)",7480,"A3FM3KWYVBBZ15",-3,False,2,False,-4,False,0,True,"No"
"(282, 2)",7480,"A3P7PPQA3EU1H3",1,False,1,False,-1,False,-1,False,"No"
"(282, 2)",7480,"A37XVHGR4ZSTSM",-3,False,2,False,3,False,2,False,"No"
"(282, 2)",7480,"A14NJ0E25UM25Q",0,True,0,True,0,True,0,True,"Unsure"
"(282, 2)",7480,"A2Z2CVOBYA74B0",-5,False,0,False,0,False,0,False,"Yes"
"(467, 2)",12736,"A3S0YQBSWKUWRV",-5,False,-1,False,-5,False,-1,False,"Yes"
"(467, 2)",12736,"A35C5YECEAV1ZN",-3,False,-1,False,-1,False,-1,False,"Yes"
"(467, 2)",12736,"A18JQFU6QCTI6G",-3,False,-3,False,-4,False,-3,False,"Yes"
"(467, 2)",12736,"A2BGRYZCDBD3OA",-5,False,-4,False,2,False,-5,False,"Yes"
"(467, 2)",12736,"AMID7O126S33V",-4,False,-2,False,-1,False,-1,False,"No"
"(467, 2)",12736,"A1B2KIB7DPC2PR",-2,False,3,False,-2,False,4,False,"No"
"(529, 3)",4338,"A2A0GN1RJP0WAN",2,False,2,False,2,False,1,False,"No"
"(529, 3)",4338,"AMID7O126S33V",1,False,2,False,-1,False,0,False,"No"
"(529, 3)",4338,"A131WQMBSKKSIQ",-3,False,3,False,0,False,3,False,"No"
"(529, 3)",4338,"A7X7G33CQJ1PP",-2,False,-2,False,-1,False,0,False,"No"
"(529, 3)",4338,"A3P7PPQA3EU1H3",-2,False,1,False,-1,False,2,False,"No"
"(714, 1)",1875,"ADN76VWLV3O5S",5,False,-1,False,-1,False,-2,False,"No"
"(714, 1)",1875,"A1ED0UM8C63QX5",4,False,4,False,0,False,3,False,"No"
"(714, 1)",1875,"AMID7O126S33V",2,False,1,False,-1,False,0,False,"No"
"(714, 1)",1875,"A36JZTUKQVV5S5",5,False,3,False,5,False,4,False,"No"
"(714, 1)",1875,"A37XVHGR4ZSTSM",3,False,4,False,4,False,3,False,"No"
"(714, 1)",1875,"A17IWKV4G3N25X",4,False,4,False,0,False,4,False,"No"
"(97, 1)",8978,"AIY8WQZDKMD5C",-1,False,-1,False,-1,False,1,False,"No"
"(97, 1)",8978,"AKJ22H1NTVIQX",-5,False,-2,False,4,False,2,False,"No"
"(97, 1)",8978,"A3Q9GN63HHUQTF",-4,False,-4,False,5,False,0,False,"No"
"(97, 1)",8978,"A3C9A382KUWMS0",-5,False,5,False,0,False,5,False,"No"
"(97, 1)",8978,"AMID7O126S33V",-1,False,2,False,5,False,0,False,"No"
"(1297, 6)",8205,"AV8SVCVP9V5BK",5,False,-3,False,5,False,3,False,"No"
"(1297, 6)",8205,"A3374C8G2EUNVO",0,False,-2,False,0,False,1,False,"Yes"
"(1297, 6)",8205,"A3F0OII70LQX09",-2,False,-1,False,-2,False,0,False,"No"
"(1297, 6)",8205,"A37XVHGR4ZSTSM",-5,False,-1,False,-4,False,-1,False,"No"
"(767, 4)",11532,"A2V3P1XE33NYC3",2,False,-2,False,3,False,1,False,"Unsure"
