"discussion_id","key","resampled"
3462,"(1001, 6)",False
11686,"(472, 4)",False
13542,"(446, 6)",False
11999,"(1384, 2)",False
7642,"(563, 3)",False
7773,"(131, 1)",False
11943,"(1344, 0)",False
1744,"(362, 1)",False
3031,"(939, 3)",False
12890,"(986, 4)",False
10274,"(657, 1)",False
8173,"(1165, 4)",False
4808,"(1223, 2)",False
9773,"(127, 0)",False
14518,"(147, 1)",False
3467,"(418, 0)",False
1054,"(1266, 2)",False
12132,"(288, 1)",False
6567,"(778, 1)",False
3525,"(1315, 5)",False
5812,"(844, 3)",False
1986,"(181, 2)",False
9754,"(496, 3)",False
4180,"(1343, 5)",False
10849,"(219, 6)",False
7785,"(606, 6)",False
9979,"(329, 2)",False
11889,"(304, 6)",False
12448,"(563, 5)",False
11445,"(822, 2)",False
13469,"(826, 6)",False
1953,"(64, 3)",False
8930,"(90, 5)",False
3031,"(31, 3)",False
11753,"(1345, 6)",False
5268,"(476, 2)",False
6107,"(749, 1)",False
6247,"(421, 4)",False
9773,"(1, 1)",False
8753,"(526, 6)",False
9754,"(1095, 3)",False
2853,"(818, 1)",False
1953,"(523, 2)",False
5677,"(1143, 0)",False
4893,"(1429, 1)",False
9001,"(1241, 1)",False
12880,"(925, 5)",False
7320,"(1228, 1)",False
3172,"(269, 4)",False
3158,"(1026, 6)",False
1276,"(184, 6)",False
9324,"(391, 5)",False
9014,"(388, 5)",False
12552,"(1112, 5)",False
8926,"(81, 3)",False
10445,"(1328, 1)",False
914,"(456, 0)",False
9353,"(1004, 1)",False
4724,"(337, 1)",False
337,"(1332, 5)",False
5404,"(1038, 6)",False
12025,"(1046, 4)",False
8173,"(1377, 3)",False
11686,"(1001, 5)",False
1953,"(1264, 2)",False
9728,"(659, 5)",False
11430,"(134, 6)",False
11363,"(275, 2)",False
10445,"(3, 2)",False
5004,"(1236, 1)",False
6613,"(642, 6)",False
11684,"(1273, 0)",False
11057,"(1207, 6)",False
3177,"(1293, 0)",False
1310,"(107, 3)",False
7336,"(11, 5)",False
14079,"(1257, 4)",False
14079,"(1391, 3)",False
9728,"(480, 6)",False
5765,"(47, 1)",False
5270,"(976, 3)",False
9436,"(648, 5)",False
11684,"(1366, 1)",False
1605,"(557, 0)",False
3525,"(1236, 6)",False
3467,"(1077, 1)",False
13309,"(129, 6)",False
10755,"(1112, 0)",False
11914,"(802, 4)",False
9444,"(494, 0)",False
3851,"(602, 6)",False
6905,"(829, 0)",False
10712,"(75, 3)",False
1310,"(1036, 5)",False
4342,"(996, 0)",False
10431,"(1271, 2)",False
6524,"(34, 3)",False
4296,"(55, 4)",False
11993,"(711, 2)",False
980,"(1349, 0)",False
1110,"(1278, 2)",False
3467,"(909, 1)",False
10509,"(434, 5)",False
7322,"(1184, 5)",False
228,"(1027, 5)",False
1875,"(1363, 4)",False
9001,"(125, 1)",False
1884,"(154, 4)",False
10061,"(576, 0)",False
10649,"(695, 4)",False
994,"(403, 0)",False
9001,"(503, 0)",False
10654,"(1288, 1)",False
2531,"(1084, 1)",False
12023,"(441, 2)",False
3222,"(395, 4)",False
4057,"(714, 2)",False
12507,"(519, 4)",False
2140,"(811, 2)",False
8032,"(783, 0)",False
3733,"(290, 3)",False
7033,"(680, 6)",False
9754,"(1208, 3)",False
10141,"(14, 2)",False
4855,"(779, 4)",False
4548,"(1021, 5)",False
5026,"(1300, 3)",False
9436,"(827, 5)",False
4103,"(1122, 1)",False
7933,"(1100, 5)",False
3696,"(84, 3)",False
5062,"(875, 5)",False
9562,"(258, 0)",False
664,"(302, 2)",False
11917,"(348, 2)",False
3462,"(680, 4)",False
6817,"(756, 0)",False
8978,"(428, 2)",False
6590,"(1094, 4)",False
10445,"(976, 0)",False
5620,"(1021, 2)",False
11757,"(864, 2)",False
13867,"(774, 2)",False
9575,"(287, 2)",False
12183,"(432, 5)",False
12236,"(1389, 0)",False
7322,"(192, 5)",False
12306,"(1069, 0)",False
1605,"(1166, 0)",False
7480,"(942, 2)",False
8804,"(1324, 1)",False
12025,"(956, 2)",False
3679,"(1180, 5)",False
11906,"(538, 1)",False
3935,"(1199, 2)",False
1955,"(891, 6)",False
13989,"(1260, 1)",False
260,"(516, 4)",False
339,"(450, 0)",False
7573,"(664, 2)",False
10843,"(426, 4)",False
8205,"(501, 5)",False
7594,"(652, 5)",False
9171,"(438, 3)",False
5026,"(8, 4)",False
10654,"(122, 2)",False
1427,"(90, 2)",False
13708,"(784, 2)",False
3811,"(623, 3)",False
7785,"(1375, 6)",False
5214,"(1018, 6)",False
1504,"(402, 5)",False
9007,"(481, 5)",False
4609,"(25, 5)",False
4087,"(1169, 3)",False
712,"(1425, 4)",False
6355,"(427, 3)",False
10654,"(1105, 4)",False
9014,"(499, 6)",False
758,"(1220, 0)",False
962,"(87, 0)",False
10602,"(693, 4)",False
13825,"(1208, 1)",False
11362,"(1327, 1)",False
3733,"(487, 3)",False
6613,"(1330, 6)",False
11889,"(1121, 5)",False
9058,"(370, 0)",False
10001,"(1215, 5)",False
2073,"(134, 3)",False
11686,"(266, 2)",False
6741,"(867, 3)",False
9436,"(178, 6)",False
8913,"(50, 1)",False
8174,"(1311, 4)",False
4528,"(562, 4)",False
8509,"(544, 5)",False
10011,"(774, 4)",False
10438,"(178, 2)",False
10463,"(638, 2)",False
1994,"(89, 1)",False
14047,"(1097, 5)",False
11443,"(669, 5)",False
1167,"(518, 3)",False
2960,"(294, 2)",False
664,"(729, 2)",False
228,"(194, 2)",False
4240,"(1404, 0)",False
13147,"(1375, 5)",False
6737,"(752, 3)",False
13784,"(38, 3)",False
12736,"(475, 3)",False
1037,"(1187, 0)",False
12025,"(1019, 4)",False
6819,"(877, 4)",False
4846,"(1401, 0)",False
3149,"(561, 6)",False
8913,"(1320, 1)",False
10767,"(1265, 6)",False
6961,"(109, 2)",False
5620,"(216, 6)",False
10648,"(574, 0)",False
10271,"(979, 5)",False
14253,"(339, 3)",False
9449,"(9, 0)",False
51,"(244, 5)",False
3124,"(36, 6)",False
14131,"(421, 5)",False
6534,"(960, 3)",False
7213,"(761, 5)",False
11360,"(768, 0)",False
9401,"(166, 4)",False
1871,"(1393, 6)",False
13688,"(1420, 4)",False
5404,"(481, 4)",False
3859,"(249, 2)",False
5036,"(269, 3)",False
3222,"(685, 1)",False
9678,"(124, 1)",False
959,"(16, 4)",False
8953,"(862, 5)",False
12636,"(446, 2)",False
10863,"(139, 4)",False
13380,"(222, 6)",False
10860,"(1143, 1)",False
11360,"(219, 3)",False
1284,"(871, 6)",False
13507,"(1070, 5)",False
3733,"(1327, 5)",False
4835,"(1243, 5)",False
9816,"(672, 6)",False
5404,"(55, 5)",False
9064,"(1080, 0)",False
11190,"(1401, 5)",False
7268,"(32, 5)",False
4468,"(543, 0)",False
3457,"(804, 2)",False
11747,"(203, 4)",False
8205,"(449, 4)",False
2365,"(851, 3)",False
914,"(1186, 1)",False
10083,"(865, 0)",False
3713,"(1163, 5)",False
5480,"(398, 2)",False
13284,"(164, 5)",False
11686,"(1259, 4)",False
13556,"(1240, 5)",False
12202,"(237, 2)",False
1310,"(785, 2)",False
5508,"(363, 2)",False
13321,"(193, 0)",False
11176,"(162, 6)",False
7673,"(603, 5)",False
11986,"(672, 3)",False
6938,"(1253, 0)",False
4596,"(1092, 6)",False
2179,"(506, 3)",False
5633,"(868, 3)",False
13932,"(1056, 4)",False
6502,"(454, 6)",False
5964,"(227, 4)",False
10860,"(121, 1)",False
6027,"(957, 2)",False
19,"(512, 6)",False
4656,"(1131, 4)",False
472,"(934, 0)",False
7411,"(1315, 0)",False
13923,"(357, 5)",False
3056,"(625, 3)",False
11774,"(705, 1)",False
9506,"(374, 6)",False
8809,"(239, 4)",False
1312,"(691, 5)",False
4750,"(573, 4)",False
12067,"(682, 3)",False
10228,"(830, 0)",False
8029,"(333, 5)",False
10649,"(896, 0)",False
5265,"(263, 2)",False
9678,"(260, 1)",False
6491,"(385, 1)",False
10838,"(367, 2)",False
8573,"(1026, 5)",False
13309,"(680, 5)",False
13005,"(102, 6)",False
2170,"(877, 6)",False
4912,"(173, 0)",False
4892,"(335, 5)",False
13158,"(724, 5)",False
13708,"(474, 5)",False
1769,"(1258, 0)",False
8104,"(1086, 4)",False
14041,"(805, 2)",False
5352,"(1314, 0)",False
9427,"(896, 6)",False
8706,"(1191, 2)",False
5527,"(969, 2)",False
13932,"(918, 2)",False
13860,"(229, 5)",False
2853,"(1396, 0)",False
10437,"(351, 0)",False
11136,"(1111, 4)",False
8978,"(430, 2)",False
13395,"(39, 2)",False
1386,"(358, 4)",False
12047,"(1164, 3)",False
14424,"(419, 3)",False
10227,"(275, 1)",False
10358,"(1200, 0)",False
3462,"(221, 5)",False
11964,"(20, 5)",False
3222,"(719, 1)",False
12473,"(619, 3)",False
13365,"(20, 4)",False
9941,"(609, 2)",False
1304,"(685, 6)",False
1835,"(190, 4)",False
1037,"(615, 1)",False
14,"(594, 0)",False
10409,"(1185, 4)",False
11843,"(649, 4)",False
4819,"(239, 1)",False
13437,"(1255, 5)",False
11607,"(973, 3)",False
11429,"(228, 2)",False
1167,"(1240, 1)",False
1075,"(282, 3)",False
1167,"(1373, 3)",False
11532,"(1421, 2)",False
41,"(1076, 2)",False
3708,"(613, 4)",False
5347,"(323, 4)",False
4892,"(1330, 5)",False
260,"(888, 5)",False
10271,"(1418, 3)",False
12449,"(175, 0)",False
1054,"(1071, 1)",False
12025,"(556, 3)",False
13326,"(1103, 3)",False
1639,"(843, 1)",False
12306,"(684, 1)",False
9001,"(671, 0)",False
12214,"(493, 1)",False
1712,"(703, 3)",False
13464,"(251, 5)",False
7933,"(1311, 5)",False
5404,"(1173, 6)",False
12284,"(353, 2)",False
10849,"(153, 3)",False
9754,"(1368, 3)",False
6189,"(1342, 3)",False
6380,"(93, 1)",False
3434,"(1317, 3)",False
7056,"(494, 1)",False
13470,"(495, 3)",False
3525,"(216, 5)",False
5043,"(621, 1)",False
13587,"(1340, 6)",False
4080,"(1295, 3)",False
4338,"(1139, 3)",False
7123,"(1269, 5)",False
6567,"(1146, 4)",False
8533,"(262, 0)",False
5200,"(193, 6)",False
518,"(634, 1)",False
10997,"(117, 0)",False
12067,"(1350, 4)",False
1256,"(468, 5)",False
13309,"(1350, 5)",False
10654,"(437, 2)",False
2073,"(812, 5)",False
7084,"(512, 4)",False
9165,"(790, 0)",False
3504,"(1339, 6)",False
576,"(74, 5)",False
13903,"(1293, 4)",False
10055,"(1199, 5)",False
7773,"(1268, 2)",False
760,"(680, 2)",False
7625,"(1129, 4)",False
3462,"(321, 6)",False
13903,"(981, 4)",False
11136,"(910, 4)",False
1714,"(1003, 0)",False
5347,"(568, 5)",False
2073,"(585, 5)",False
472,"(345, 1)",False
1130,"(160, 2)",False
312,"(30, 5)",False
11787,"(1016, 4)",False
8671,"(141, 1)",False
11964,"(951, 4)",False
6121,"(246, 1)",False
13867,"(175, 1)",False
7108,"(106, 1)",False
6724,"(91, 3)",False
7837,"(900, 6)",False
10141,"(696, 3)",False
7738,"(1417, 6)",False
9217,"(249, 0)",False
5469,"(363, 6)",False
9040,"(1019, 0)",False
5447,"(970, 6)",False
135,"(554, 5)",False
11993,"(1142, 3)",False
4500,"(937, 1)",False
93,"(791, 5)",False
12528,"(758, 3)",False
12381,"(1209, 4)",False
3996,"(906, 1)",False
13258,"(302, 4)",False
7232,"(1129, 5)",False
4240,"(1173, 0)",False
5324,"(899, 3)",False
2470,"(1142, 4)",False
3953,"(1261, 5)",False
7642,"(280, 1)",False
9561,"(180, 1)",False
11524,"(1202, 0)",False
8509,"(489, 5)",False
7336,"(1061, 3)",False
10129,"(1428, 6)",False
7107,"(765, 3)",False
11855,"(71, 4)",False
9813,"(554, 4)",False
5585,"(751, 1)",False
712,"(649, 2)",False
11293,"(890, 4)",False
7084,"(906, 5)",False
820,"(1358, 4)",False
3222,"(5, 4)",False
9007,"(529, 6)",False
14304,"(401, 2)",False
6974,"(1157, 6)",False
1121,"(1244, 6)",False
8405,"(457, 4)",False
5270,"(246, 3)",False
6967,"(79, 5)",False
587,"(28, 6)",False
1207,"(610, 5)",False
999,"(850, 5)",False
8926,"(1370, 2)",False
11906,"(1302, 2)",False
4792,"(1067, 5)",False
941,"(753, 0)",False
7480,"(1086, 3)",False
3338,"(503, 6)",False
55,"(129, 0)",False
11313,"(983, 3)",False
13826,"(751, 2)",False
1824,"(172, 2)",False
4779,"(1242, 0)",False
228,"(725, 3)",False
6532,"(922, 0)",False
2073,"(538, 3)",False
3156,"(588, 2)",False
4567,"(905, 4)",False
49,"(250, 6)",False
12016,"(260, 5)",False
4366,"(242, 1)",False
7400,"(266, 3)",False
13780,"(472, 2)",False
5352,"(211, 1)",False
102,"(954, 6)",False
6426,"(1089, 0)",False
760,"(529, 5)",False
13783,"(1096, 4)",False
8926,"(578, 3)",False
4240,"(199, 0)",False
3149,"(140, 5)",False
6001,"(549, 6)",False
8700,"(206, 4)",False
14079,"(739, 5)",False
8926,"(31, 2)",False
10392,"(1305, 2)",False
6032,"(1072, 2)",False
9353,"(710, 1)",False
8978,"(74, 4)",False
11809,"(202, 5)",False
14195,"(633, 3)",False
2992,"(1196, 0)",False
5383,"(1107, 2)",False
260,"(602, 3)",False
7108,"(1351, 5)",False
6320,"(580, 5)",False
12023,"(525, 0)",False
3462,"(783, 4)",False
11362,"(74, 2)",False
13158,"(1407, 6)",False
3462,"(1308, 4)",False
7848,"(6, 2)",False
1287,"(1099, 3)",False
8809,"(145, 2)",False
14057,"(692, 1)",False
5305,"(602, 2)",False
12994,"(772, 1)",False
3714,"(944, 6)",False
3955,"(1278, 6)",False
13489,"(750, 1)",False
1824,"(591, 4)",False
12094,"(1429, 6)",False
3462,"(787, 5)",False
14080,"(953, 3)",False
10106,"(1292, 0)",False
102,"(1250, 5)",False
10933,"(1290, 2)",False
12023,"(220, 0)",False
4019,"(352, 1)",False
13784,"(932, 3)",False
760,"(955, 4)",False
4764,"(1174, 0)",False
6355,"(1341, 2)",False
4167,"(302, 6)",False
8926,"(702, 2)",False
1846,"(938, 5)",False
9157,"(1060, 5)",False
14262,"(1262, 0)",False
4912,"(1234, 3)",False
9437,"(1242, 3)",False
10301,"(1263, 5)",False
4,"(389, 6)",False
10106,"(933, 0)",False
14057,"(475, 2)",False
13288,"(394, 3)",False
11362,"(573, 0)",False
10348,"(1321, 2)",False
11290,"(958, 3)",False
13300,"(657, 0)",False
6110,"(746, 2)",False
13826,"(637, 2)",False
8304,"(1252, 1)",False
9925,"(393, 6)",False
5620,"(1427, 1)",False
3571,"(1049, 5)",False
1986,"(894, 4)",False
3462,"(675, 5)",False
12023,"(1040, 4)",False
10860,"(399, 1)",False
4338,"(1405, 3)",False
5524,"(608, 3)",False
5480,"(554, 2)",False
14079,"(963, 5)",False
13754,"(773, 5)",False
12141,"(132, 6)",False
12943,"(872, 4)",False
13578,"(1214, 2)",False
3460,"(1083, 0)",False
11117,"(803, 5)",False
11164,"(175, 5)",False
12284,"(189, 2)",False
14318,"(1264, 4)",False
5402,"(99, 6)",False
11524,"(527, 2)",False
3462,"(478, 5)",False
13395,"(228, 1)",False
12609,"(501, 6)",False
11524,"(507, 1)",False
11709,"(192, 1)",False
12819,"(185, 1)",False
13631,"(994, 3)",False
2853,"(400, 1)",False
14409,"(705, 3)",False
12259,"(968, 2)",False
5315,"(1275, 3)",False
14298,"(816, 2)",False
14063,"(1204, 4)",False
3457,"(660, 2)",False
4019,"(769, 1)",False
8476,"(743, 3)",False
12023,"(818, 0)",False
4912,"(871, 0)",False
9569,"(523, 3)",False
11362,"(1259, 0)",False
9819,"(1065, 5)",False
5633,"(900, 4)",False
13327,"(81, 6)",False
5344,"(73, 3)",False
12347,"(1166, 1)",False
4027,"(535, 1)",False
8619,"(1227, 0)",False
12141,"(60, 6)",False
12347,"(651, 2)",False
5344,"(1079, 4)",False
2992,"(825, 0)",False
9353,"(366, 2)",False
9353,"(225, 2)",False
8809,"(835, 3)",False
14057,"(365, 1)",False
9565,"(793, 2)",False
12674,"(1212, 0)",False
56,"(1190, 5)",False
11508,"(277, 1)",False
14079,"(1356, 4)",False
12674,"(111, 0)",False
4240,"(848, 0)",False
13989,"(1001, 0)",False
1824,"(629, 3)",False
12195,"(951, 2)",False
8032,"(165, 0)",False
11293,"(20, 1)",False
3462,"(579, 4)",False
3744,"(1115, 0)",False
5769,"(1175, 1)",False
11524,"(1167, 1)",False
10301,"(837, 6)",False
10301,"(74, 6)",False
5469,"(593, 3)",False
11164,"(1339, 5)",False
4531,"(1232, 5)",False
13489,"(1118, 0)",False
10767,"(64, 1)",False
102,"(1403, 6)",False
9754,"(966, 5)",False
9927,"(1014, 6)",False
8292,"(183, 5)",False
11746,"(1093, 0)",False
8926,"(148, 2)",False
3462,"(883, 4)",False
12674,"(1231, 0)",False
6491,"(87, 2)",False
11164,"(106, 3)",False
6786,"(1398, 6)",False
13754,"(1032, 6)",False
1217,"(1381, 1)",False
8809,"(1319, 3)",False
11164,"(297, 4)",False
11117,"(750, 6)",False
6355,"(340, 5)",False
3859,"(1126, 5)",False
12644,"(721, 6)",False
1873,"(199, 6)",False
5480,"(1422, 2)",False
775,"(1243, 1)",False
5469,"(447, 4)",False
13158,"(769, 6)",False
5769,"(1255, 2)",False
11164,"(1152, 4)",False
6032,"(731, 1)",False
13489,"(863, 1)",False
11942,"(74, 0)",False
4240,"(792, 0)",False
260,"(781, 5)",False
8978,"(809, 3)",False
472,"(1249, 2)",False
9533,"(1195, 5)",False
6032,"(128, 2)",False
9870,"(1246, 3)",False
3696,"(1081, 2)",False
3859,"(376, 4)",False
7480,"(345, 4)",False
12023,"(1029, 0)",False
9654,"(217, 6)",False
9483,"(144, 1)",False
13826,"(747, 3)",False
4027,"(759, 2)",False
13826,"(56, 2)",False
7480,"(450, 2)",False
7326,"(885, 0)",False
13245,"(1048, 2)",False
5620,"(309, 2)",False
5121,"(311, 1)",False
13826,"(593, 1)",False
9194,"(395, 0)",False
8753,"(98, 6)",False
3149,"(677, 4)",False
9754,"(812, 3)",False
1766,"(1036, 3)",False
4240,"(783, 6)",False
760,"(209, 4)",False
14262,"(598, 2)",False
13346,"(156, 2)",False
49,"(1334, 5)",False
14127,"(362, 6)",False
260,"(57, 4)",False
4080,"(1231, 4)",False
8809,"(1303, 3)",False
10301,"(676, 4)",False
5305,"(1134, 1)",False
8753,"(657, 3)",False
14,"(741, 5)",False
10309,"(1398, 0)",False
11373,"(1056, 5)",False
12609,"(18, 6)",False
7108,"(1397, 2)",False
4764,"(1427, 0)",False
12943,"(525, 3)",False
13688,"(409, 5)",False
13489,"(434, 0)",False
8700,"(1237, 5)",False
12041,"(499, 4)",False
2853,"(1107, 6)",False
5009,"(225, 1)",False
13989,"(782, 1)",False
3680,"(316, 6)",False
11709,"(834, 1)",False
12259,"(881, 3)",False
4240,"(80, 0)",False
12943,"(790, 4)",False
8978,"(1058, 2)",False
9569,"(1400, 3)",False
3462,"(927, 4)",False
3708,"(1231, 6)",False
2853,"(714, 0)",False
11523,"(209, 0)",False
4337,"(1265, 0)",False
8926,"(1411, 3)",False
11757,"(831, 2)",False
3953,"(305, 5)",False
13300,"(580, 2)",False
8918,"(685, 3)",False
13846,"(1397, 0)",False
9754,"(1307, 3)",False
11508,"(169, 1)",False
5469,"(944, 4)",False
13784,"(137, 6)",False
9562,"(1365, 3)",False
13780,"(766, 2)",False
13158,"(2, 6)",False
5769,"(980, 4)",False
5009,"(740, 5)",False
994,"(376, 1)",False
9565,"(1288, 3)",False
5009,"(1176, 6)",False
10301,"(157, 6)",False
12107,"(1028, 3)",False
9157,"(821, 0)",False
5026,"(543, 3)",False
9533,"(395, 3)",False
8292,"(1005, 6)",False
13395,"(551, 4)",False
9014,"(1386, 5)",False
5121,"(783, 1)",False
13846,"(992, 1)",False
3397,"(886, 6)",False
14409,"(1005, 1)",False
12636,"(13, 1)",False
13846,"(873, 1)",False
11293,"(648, 1)",False
4531,"(383, 3)",False
14474,"(978, 0)",False
10116,"(707, 5)",False
13998,"(718, 2)",False
7073,"(200, 1)",False
6491,"(5, 2)",False
5402,"(934, 6)",False
3321,"(590, 1)",False
3371,"(839, 0)",False
2511,"(1031, 3)",False
9985,"(1053, 4)",False
3714,"(988, 0)",False
13826,"(508, 3)",False
3714,"(497, 0)",False
10860,"(911, 2)",False
3462,"(1102, 5)",False
12397,"(1052, 3)",False
2853,"(42, 2)",False
7480,"(258, 4)",False
6491,"(547, 2)",False
5026,"(1141, 1)",False
2319,"(49, 1)",False
5036,"(1405, 4)",False
12636,"(848, 4)",False
12558,"(879, 0)",False
5305,"(114, 1)",False
5173,"(568, 2)",False
11117,"(448, 5)",False
9192,"(1385, 5)",False
13158,"(15, 6)",False
4912,"(16, 1)",False
1846,"(973, 6)",False
9754,"(586, 4)",False
4912,"(1408, 1)",False
5620,"(190, 1)",False
13327,"(903, 5)",False
1824,"(537, 2)",False
8032,"(840, 1)",False
11150,"(1399, 2)",False
1846,"(1323, 6)",False
5344,"(172, 3)",False
7046,"(621, 2)",False
3462,"(599, 3)",False
3839,"(1414, 5)",False
7480,"(1211, 3)",False
10106,"(422, 0)",False
12023,"(991, 0)",False
52,"(795, 1)",False
472,"(985, 0)",False
2434,"(148, 3)",False
10116,"(1009, 5)",False
12644,"(1359, 6)",False
760,"(1072, 3)",False
12284,"(1078, 1)",False
13578,"(1294, 3)",False
7219,"(901, 0)",False
1018,"(377, 6)",False
13783,"(647, 4)",False
4337,"(1048, 1)",False
260,"(547, 5)",False
14262,"(21, 1)",False
5491,"(409, 0)",False
2853,"(1277, 1)",False
710,"(895, 5)",False
12041,"(787, 2)",False
11999,"(406, 0)",False
5009,"(980, 0)",False
7219,"(1108, 0)",False
5447,"(876, 6)",False
8753,"(1241, 6)",False
3327,"(757, 1)",False
2853,"(121, 2)",False
1761,"(788, 4)",False
12354,"(780, 0)",False
1744,"(1068, 0)",False
8926,"(882, 4)",False
13464,"(805, 4)",False
11644,"(756, 4)",False
8706,"(1011, 0)",False
3462,"(997, 5)",False
5205,"(1198, 1)",False
9985,"(233, 4)",False
11117,"(249, 5)",False
5009,"(492, 2)",False
11943,"(636, 5)",False
4809,"(534, 4)",False
13158,"(425, 5)",False
3462,"(1048, 6)",False
3462,"(757, 5)",False
6070,"(1124, 4)",False
5036,"(1165, 2)",False
1986,"(1225, 3)",False
7705,"(573, 2)",False
3667,"(173, 6)",False
5352,"(853, 0)",False
9654,"(802, 5)",False
8926,"(1029, 6)",False
8930,"(1320, 6)",False
2853,"(547, 6)",False
6452,"(1224, 2)",False
1986,"(121, 4)",False
102,"(1244, 5)",False
2853,"(685, 0)",False
8809,"(907, 3)",False
2853,"(1249, 1)",False
2853,"(606, 1)",False
1744,"(395, 2)",False
5344,"(5, 0)",False
11648,"(152, 1)",False
12674,"(1354, 2)",False
10301,"(353, 6)",False
14063,"(889, 3)",False
10301,"(429, 6)",False
10301,"(805, 6)",False
11164,"(176, 5)",False
5009,"(10, 5)",False
9562,"(1323, 0)",False
8587,"(508, 4)",False
3392,"(551, 6)",False
3462,"(148, 4)",False
9437,"(1429, 3)",False
760,"(41, 3)",False
4912,"(951, 0)",False
2434,"(733, 2)",False
8978,"(466, 2)",False
9574,"(623, 6)",False
11082,"(687, 3)",False
12284,"(1045, 1)",False
9985,"(1042, 5)",False
3149,"(1360, 3)",False
5305,"(217, 3)",False
10837,"(957, 6)",False
3462,"(1147, 3)",False
8017,"(1026, 1)",False
11164,"(333, 6)",False
7480,"(382, 2)",False
13826,"(1256, 2)",False
5315,"(1389, 4)",False
6688,"(966, 0)",False
9994,"(963, 1)",False
13079,"(875, 1)",False
8037,"(832, 3)",False
12047,"(763, 6)",False
13487,"(892, 5)",False
13079,"(1397, 4)",False
8159,"(32, 0)",False
9021,"(904, 4)",False
10651,"(1367, 0)",False
13826,"(100, 2)",False
5036,"(52, 3)",False
9014,"(933, 5)",False
11648,"(786, 3)",False
5491,"(832, 0)",False
7326,"(95, 1)",False
5009,"(1289, 5)",False
2853,"(376, 0)",False
1854,"(701, 6)",False
472,"(1411, 0)",False
1824,"(942, 4)",False
6380,"(1357, 3)",False
1102,"(1023, 6)",False
1986,"(618, 5)",False
6910,"(1353, 0)",False
14079,"(1155, 5)",False
6811,"(351, 2)",False
3839,"(435, 6)",False
9639,"(476, 5)",False
5480,"(446, 4)",False
1961,"(341, 6)",False
2960,"(1337, 4)",False
7469,"(119, 2)",False
4809,"(1277, 3)",False
11757,"(411, 3)",False
14057,"(81, 0)",False
12694,"(950, 5)",False
7400,"(1074, 5)",False
11999,"(517, 2)",False
472,"(975, 4)",False
8978,"(43, 1)",False
13826,"(856, 1)",False
10860,"(600, 4)",False
9194,"(1278, 0)",False
13245,"(1290, 1)",False
7108,"(434, 1)",False
11117,"(1073, 6)",False
5121,"(1340, 3)",False
13652,"(1166, 2)",False
12023,"(168, 4)",False
7219,"(688, 0)",False
4080,"(1402, 2)",False
2853,"(810, 6)",False
5447,"(1174, 6)",False
10078,"(227, 3)",False
11524,"(658, 1)",False
11057,"(1061, 6)",False
1824,"(1229, 3)",False
13652,"(1049, 1)",False
52,"(541, 2)",False
2191,"(27, 3)",False
472,"(821, 1)",False
12674,"(618, 0)",False
12397,"(707, 2)",False
7108,"(77, 4)",False
60,"(171, 2)",False
56,"(974, 3)",False
3457,"(1183, 1)",False
14,"(841, 0)",False
10837,"(1008, 5)",False
10163,"(112, 5)",False
14474,"(335, 0)",False
8753,"(84, 6)",False
13395,"(835, 2)",False
13826,"(1357, 2)",False
11784,"(1028, 4)",False
12023,"(77, 0)",False
8809,"(688, 4)",False
4912,"(663, 0)",False
2853,"(665, 0)",False
9014,"(1174, 4)",False
10071,"(709, 4)",False
1234,"(648, 4)",False
3462,"(1206, 5)",False
10418,"(229, 2)",False
9014,"(623, 4)",False
8918,"(167, 3)",False
9225,"(259, 3)",False
12420,"(661, 0)",False
1217,"(536, 4)",False
8415,"(264, 0)",False
1515,"(309, 4)",False
4912,"(703, 1)",False
3462,"(844, 6)",False
9927,"(939, 6)",False
5491,"(644, 1)",False
14196,"(1425, 3)",False
3462,"(237, 3)",False
5769,"(917, 1)",False
8782,"(1382, 2)",False
10806,"(150, 5)",False
9927,"(508, 6)",False
4631,"(372, 2)",False
7118,"(254, 0)",False
887,"(322, 5)",False
5633,"(1028, 6)",False
14474,"(527, 0)",False
12200,"(1285, 3)",False
13754,"(1083, 4)",False
11508,"(594, 2)",False
11746,"(572, 0)",False
3462,"(262, 6)",False
6380,"(133, 2)",False
14392,"(589, 5)",False
14277,"(196, 1)",False
10301,"(136, 6)",False
3953,"(315, 5)",False
195,"(3, 3)",False
4338,"(1015, 2)",False
260,"(361, 6)",False
12347,"(1249, 0)",False
10391,"(1222, 2)",False
13989,"(611, 1)",False
1217,"(425, 2)",False
7400,"(1166, 4)",False
13967,"(1222, 0)",False
8757,"(1400, 5)",False
11164,"(220, 5)",False
12984,"(257, 6)",False
4656,"(860, 3)",False
10116,"(196, 6)",False
8809,"(194, 1)",False
11293,"(336, 4)",False
14474,"(60, 0)",False
11508,"(21, 2)",False
8587,"(613, 2)",False
3462,"(351, 5)",False
195,"(656, 3)",False
994,"(138, 2)",False
13311,"(410, 5)",False
4631,"(930, 0)",False
12023,"(943, 1)",False
11164,"(1107, 4)",False
260,"(914, 4)",False
13970,"(1366, 0)",False
12676,"(1281, 1)",False
10163,"(1131, 3)",False
3676,"(464, 5)",False
10933,"(415, 4)",False
8926,"(1258, 4)",False
3149,"(521, 5)",False
11164,"(684, 3)",False
1761,"(968, 0)",False
6355,"(957, 4)",False
14196,"(654, 4)",False
10767,"(462, 1)",False
3462,"(677, 6)",False
13528,"(576, 5)",False
11524,"(1033, 2)",False
