"key","discussion_id","agree-disagree","agreement","agreement_unsure","attack","attack_unsure","defeater-undercutter","defeater-undercutter_unsure","fact-feeling","fact-feeling_unsure","negotiate-attack","negotiate-attack_unsure","nicenasty","nicenasty_unsure","personal-audience","personal-audience_unsure","questioning-asserting","questioning-asserting_unsure","sarcasm","sarcasm_unsure"
"(761, 1)",14235,0.4,-2.16666666667,0.0,-0.666666666667,0.0,0.0,0.0,-0.666666666667,0.0,-1.66666666667,0.0,0.0,0.0,-1.33333333333,0.0,-2.0,0.0,0.0,0.333333333333
"(1175, 4)",6144,0.8,1.0,0.25,0.75,0.0,5.0,0.0,-0.5,0.0,5.0,0.0,1.75,0.0,0.0,1.0,5.0,0.0,0.25,0.0
"(311, 5)",6627,0.333333333333,-3.4,0.0,2.2,0.0,0.25,0.0,0.0,0.0,3.5,0.0,2.8,0.0,-2.25,0.0,-2.25,0.0,0.0,0.0
"(409, 5)",13688,0.666666666667,-2.4,0.2,-2.2,0.2,-1.5,0.0,-0.6,0.2,2.0,0.0,-1.2,0.2,-1.0,0.0,2.5,0.0,0.75,0.2
"(743, 6)",5287,0.5,-2.16666666667,0.0,0.166666666667,0.0,0.333333333333,0.0,2.16666666667,0.0,-2.0,0.0,0.0,0.0,-1.66666666667,0.0,1.66666666667,0.0,0.333333333333,0.0
"(656, 2)",11516,0.166666666667,-2.8,0.2,-1.4,0.2,-2.2,0.0,-1.6,0.2,1.0,0.0,-0.4,0.2,-3.2,0.0,3.0,0.0,0.666666666667,0.4
"(55, 0)",5953,0.428571428571,-0.333333333333,0.0,1.5,0.0,2.75,0.0,-2.0,0.0,-1.25,0.0,1.33333333333,0.0,2.0,0.0,2.25,0.0,0.166666666667,0.0
"(1397, 5)",13495,0.8,0.0,0.0,0.428571428571,0.142857142857,-3.0,0.0,-0.714285714286,0.0,-3.0,0.0,1.42857142857,0.0,0.0,0.0,3.0,0.0,0.2,0.285714285714
"(224, 4)",9754,0.8,-0.333333333333,0.333333333333,0.333333333333,0.0,0.0,0.0,-0.5,0.333333333333,0.0,1.0,0.5,0.0,-3.0,0.0,-5.0,0.0,0.333333333333,0.0
"(277, 6)",3680,0.5,-3.2,0.0,0.6,0.0,-1.33333333333,0.0,-0.2,0.0,0.333333333333,0.0,0.6,0.2,0.333333333333,0.0,1.0,0.0,0.0,0.0
"(462, 2)",13989,0.2,-2.0,0.2,1.8,0.2,0.75,0.25,0.8,0.2,0.25,0.25,1.4,0.2,0.0,0.0,2.25,0.25,0.25,0.2
"(1243, 2)",9754,0.2,-3.0,0.0,-1.83333333333,0.0,-3.75,0.0,1.16666666667,0.0,-2.25,0.0,-0.666666666667,0.0,-3.25,0.0,2.25,0.0,0.333333333333,0.0
"(391, 2)",10659,0.0,-3.2,0.2,0.8,0.2,-1.8,0.0,-0.6,0.2,0.4,0.0,1.4,0.2,-1.6,0.0,-0.8,0.0,0.0,0.2
"(709, 3)",13708,0.142857142857,-4.0,0.0,-1.33333333333,0.0,1.0,0.0,-3.0,0.0,2.16666666667,0.0,-0.166666666667,0.166666666667,-2.83333333333,0.0,3.16666666667,0.0,0.333333333333,0.0
"(894, 1)",9194,0.333333333333,-0.4,0.4,1.2,0.4,-0.25,0.25,-0.4,0.0,-0.5,0.5,1.8,0.2,-1.25,0.25,-3.75,0.25,0.0,0.2
"(1141, 0)",14126,0.833333333333,0.571428571429,0.0,0.571428571429,0.0,-2.0,0.0,1.57142857143,0.0,-3.0,0.0,2.0,0.142857142857,2.0,0.0,3.0,0.0,0.0,0.285714285714
"(21, 1)",14262,0.666666666667,-2.33333333333,0.0,-1.33333333333,0.0,1.0,0.0,2.0,0.0,-1.5,0.0,-0.666666666667,0.0,0.5,0.0,-1.5,0.0,0.0,0.0
"(1292, 6)",13158,0.4,-3.0,0.2,-2.0,0.0,-1.0,0.0,-2.0,0.0,0.0,0.0,-0.6,0.0,0.0,0.0,2.0,0.333333333333,0.25,0.2
"(428, 5)",2421,0.333333333333,-2.4,0.2,1.0,0.2,-0.25,0.0,0.4,0.2,-2.0,0.0,1.4,0.2,-1.25,0.0,3.25,0.0,0.0,0.2
"(860, 0)",7108,0.6,"","","","",-2.0,0.0,"","",-3.0,0.0,"","",-0.5,0.0,-3.5,0.0,"",""
"(58, 6)",9007,0.166666666667,-1.16666666667,0.0,-0.166666666667,0.0,1.2,0.2,-0.166666666667,0.0,1.4,0.0,-0.5,0.0,-1.6,0.0,3.2,0.0,0.333333333333,0.0
"(1036, 3)",1766,0.285714285714,-0.5,0.166666666667,0.5,0.166666666667,-0.8,0.0,-0.5,0.166666666667,-1.8,0.0,0.5,0.166666666667,-1.8,0.0,-0.4,0.0,0.25,0.333333333333
"(172, 2)",1824,0.285714285714,-2.2,0.2,0.4,0.2,-3.0,0.0,-1.4,0.2,3.0,0.0,0.4,0.2,-3.0,0.0,-1.6,0.0,0.25,0.2
"(394, 4)",12397,0.166666666667,-3.0,0.0,-2.6,0.0,0.2,0.0,-1.8,0.0,-0.6,0.0,-2.4,0.0,-1.2,0.0,-0.2,0.0,0.2,0.0
"(826, 3)",12984,0.4,-3.0,0.0,0.0,0.0,-1.66666666667,0.0,1.33333333333,0.0,1.33333333333,0.0,0.166666666667,0.0,-1.33333333333,0.0,-1.66666666667,0.0,0.0,0.0
"(1011, 5)",8816,0.4,0.0,0.0,-0.6,0.0,-1.66666666667,0.0,1.2,0.2,-3.0,0.0,0.0,0.0,-1.33333333333,0.0,3.0,0.0,0.0,0.0
"(1073, 2)",8729,0.4,-3.2,0.0,-0.2,0.0,0.666666666667,0.0,0.8,0.0,-1.0,0.0,0.2,0.0,-0.333333333333,0.0,-2.0,0.0,0.4,0.0
"(209, 3)",2434,0.666666666667,-2.66666666667,0.0,-1.16666666667,0.0,-1.0,0.0,-0.833333333333,0.0,1.0,0.0,-0.166666666667,0.0,-3.0,0.0,1.5,0.0,0.333333333333,0.0
"(138, 1)",10860,0.4,0.6,0.4,3.0,0.2,-2.33333333333,0.0,-0.4,0.0,-0.333333333333,0.0,2.2,0.2,0.333333333333,0.0,2.66666666667,0.0,0.333333333333,0.4
"(1409, 0)",12485,0.6,1.0,0.142857142857,2.71428571429,0.0,1.5,0.0,1.42857142857,0.0,-1.5,0.0,2.85714285714,0.0,-2.0,0.0,1.0,0.0,0.0,0.0
"(977, 6)",13481,0.5,-3.0,0.0,-0.6,0.0,-1.0,0.0,2.6,0.0,-2.66666666667,0.0,1.4,0.0,-3.0,0.0,-0.333333333333,0.0,0.0,0.2
"(191, 4)",11117,1.0,0.6,0.6,1.2,0.2,"","",-1.2,0.6,"","",0.8,0.4,"","","","",0.0,0.2
"(360, 0)",3426,0.2,-1.8,0.4,-1.8,0.4,2.25,0.0,-1.0,0.4,-0.5,0.0,-2.4,0.4,0.75,0.25,4.5,0.0,0.5,0.2
"(289, 4)",1986,0.285714285714,-2.5,0.0,1.0,0.0,-0.6,0.0,3.5,0.0,1.0,0.0,0.666666666667,0.0,-1.6,0.0,0.0,0.0,0.0,0.0
"(623, 1)",12736,0.8,-1.83333333333,0.166666666667,-0.333333333333,0.166666666667,1.0,0.0,0.0,0.166666666667,-3.0,0.0,0.0,0.166666666667,-1.0,0.0,4.0,0.0,0.0,0.166666666667
"(536, 3)",12615,0.714285714286,2.33333333333,0.166666666667,2.0,0.166666666667,-3.0,0.0,2.0,0.166666666667,-1.0,0.0,2.33333333333,0.166666666667,0.5,0.0,3.0,0.0,0.0,0.166666666667
"(959, 3)",1287,0.5,-4.2,0.0,-1.4,0.2,-2.66666666667,0.666666666667,-2.4,0.2,1.66666666667,0.666666666667,0.2,0.2,-2.0,0.333333333333,4.33333333333,0.0,0.0,0.0
"(1277, 4)",6473,0.166666666667,-2.0,0.333333333333,-1.33333333333,0.166666666667,0.4,0.0,-1.33333333333,0.166666666667,1.8,0.0,-0.5,0.166666666667,-2.2,0.0,0.4,0.0,0.4,0.166666666667
"(104, 5)",4548,0.2,-3.83333333333,0.166666666667,0.166666666667,0.166666666667,-2.25,0.0,0.166666666667,0.166666666667,0.0,0.0,1.0,0.166666666667,-2.5,0.0,4.75,0.0,0.25,0.333333333333
"(157, 5)",999,0.666666666667,-3.0,0.2,-0.8,0.2,2.5,0.0,2.8,0.2,-3.5,0.0,-0.2,0.2,-3.5,0.0,0.0,0.0,0.2,0.0
"(342, 3)",4656,0.2,-2.0,0.0,-0.833333333333,0.0,-0.5,0.0,0.833333333333,0.0,-2.0,0.0,-0.666666666667,0.0,-1.5,0.0,1.5,0.0,0.4,0.166666666667
"(589, 2)",11516,1.0,2.5,0.166666666667,2.16666666667,0.166666666667,"","",0.666666666667,0.166666666667,"","",2.66666666667,0.0,"","","","",0.0,0.166666666667
"(518, 6)",3680,0.2,-2.2,0.2,2.0,0.2,-1.75,0.0,2.6,0.2,-3.0,0.0,2.2,0.2,-2.0,0.25,3.25,0.0,0.0,0.2
"(996, 4)",5039,0.428571428571,-1.2,0.0,1.2,0.0,0.5,0.0,1.8,0.0,-1.5,0.0,0.4,0.0,0.75,0.0,0.5,0.0,0.2,0.0
"(925, 0)",12736,0.8,-0.2,0.0,1.4,0.0,-3.0,0.0,0.4,0.0,-2.0,0.0,0.8,0.0,-1.0,0.0,-1.0,0.0,0.2,0.0
"(86, 4)",495,0.5,-1.8,0.2,-0.8,0.2,-0.666666666667,0.0,-1.6,0.2,0.666666666667,0.0,-0.6,0.2,-3.33333333333,0.0,-1.66666666667,0.0,0.25,0.2
"(308, 6)",3462,0.0,-1.66666666667,0.333333333333,-1.0,0.5,-3.6,0.0,-0.833333333333,0.333333333333,0.8,0.0,0.5,0.5,-1.4,0.0,-0.8,0.2,0.0,0.5
"(740, 1)",962,0.166666666667,-3.0,0.0,-1.6,0.0,-0.2,0.0,-0.6,0.0,-2.6,0.0,-1.0,0.0,-1.4,0.0,2.4,0.0,0.2,0.0
"(123, 1)",11201,0.4,-2.0,0.2,-2.6,0.2,-0.333333333333,0.0,-2.4,0.2,-0.666666666667,0.0,-2.4,0.2,-2.33333333333,0.0,-2.0,0.0,0.8,0.0
"(52, 3)",5036,0.285714285714,-2.8,0.0,-2.0,0.0,-3.2,0.0,-1.2,0.0,1.0,0.0,-1.4,0.0,-2.2,0.0,0.2,0.0,0.0,0.0
"(1394, 2)",6181,0.857142857143,2.4,0.0,3.4,0.0,1.0,0.0,1.2,0.0,2.0,0.0,2.8,0.0,1.0,0.0,1.0,0.0,0.0,0.0
"(274, 5)",3173,0.571428571429,-2.0,0.0,-3.16666666667,0.0,-1.33333333333,0.0,-1.5,0.0,-1.66666666667,0.0,-2.83333333333,0.166666666667,-2.66666666667,0.0,2.0,0.0,0.4,0.166666666667
"(459, 3)",7927,0.6,0.8,0.2,1.0,0.2,-0.5,0.5,0.6,0.4,-3.5,0.0,1.4,0.2,-2.0,0.0,0.0,0.0,0.0,0.2
"(706, 0)",1846,0.2,-3.4,0.0,-3.0,0.0,-4.0,0.0,-2.0,0.0,0.5,0.0,-3.0,0.0,-2.5,0.0,0.75,0.0,0.4,0.0
"(891, 4)",1075,0.833333333333,0.5,0.25,2.0,0.0,-3.0,0.0,-0.5,0.0,-3.0,0.0,3.5,0.0,-3.0,0.0,3.0,0.0,0.0,0.0
"(89, 2)",9565,0.5,-1.5,0.166666666667,1.0,0.166666666667,0.0,0.0,1.5,0.0,-3.0,0.0,1.66666666667,0.166666666667,-0.666666666667,0.0,3.0,0.0,0.0,0.0
"(203, 6)",9625,0.833333333333,1.4,0.0,0.8,0.0,1.0,0.0,-0.4,0.0,3.0,0.0,0.2,0.0,0.0,0.0,-2.0,0.0,0.2,0.0
"(425, 0)",2853,0.5,-1.33333333333,0.333333333333,0.333333333333,0.0,-2.33333333333,0.0,-2.66666666667,0.0,-2.33333333333,0.0,1.0,0.0,-2.66666666667,0.0,1.0,0.0,0.2,0.166666666667
"(759, 5)",5117,0.833333333333,-0.5,0.25,2.0,0.0,2.0,0.0,2.0,0.0,-3.0,0.0,3.25,0.0,2.0,0.0,2.0,0.0,0.0,0.0
"(857, 5)",14079,0.833333333333,-0.6,0.0,-0.6,0.2,-4.0,0.0,-1.8,0.0,-4.0,0.0,0.2,0.0,-3.0,0.0,-3.0,0.0,0.0,0.2
"(1112, 4)",13103,0.2,-3.33333333333,0.166666666667,-1.16666666667,0.166666666667,-0.75,0.0,-2.0,0.166666666667,1.25,0.0,-0.333333333333,0.166666666667,-1.25,0.0,2.0,0.0,0.0,0.333333333333
"(1104, 2)",5769,0.5,-1.28571428571,0.0,-1.14285714286,0.0,2.0,0.0,-2.85714285714,0.0,0.5,0.0,-1.42857142857,0.0,-2.0,0.5,-1.0,0.5,0.142857142857,0.0
"(1387, 3)",760,1.0,2.8,0.0,2.4,0.0,"","",-0.6,0.2,"","",2.6,0.0,"","","","",0.0,0.2
"(240, 1)",7013,0.4,-2.8,0.0,-1.6,0.0,1.0,0.0,2.6,0.0,1.66666666667,0.0,-1.2,0.0,-3.66666666667,0.0,0.333333333333,0.0,0.0,0.0
"(407, 1)",1744,0.6,-2.4,0.0,2.0,0.0,-1.5,0.0,3.0,0.0,3.5,0.0,1.8,0.0,1.5,0.0,1.0,0.0,0.0,0.0
"(725, 6)",10725,0.8,-2.0,0.166666666667,-1.5,0.166666666667,0.0,1.0,-1.83333333333,0.166666666667,0.0,1.0,-0.833333333333,0.166666666667,-4.0,1.0,0.0,1.0,0.4,0.166666666667
"(654, 2)",13713,0.4,-3.16666666667,0.0,-0.833333333333,0.166666666667,1.0,0.0,-0.5,0.0,-0.333333333333,0.0,1.16666666667,0.0,-1.33333333333,0.0,2.33333333333,0.0,0.166666666667,0.0
"(839, 2)",11243,1.0,1.5,0.166666666667,1.16666666667,0.166666666667,"","",0.5,0.166666666667,"","",1.33333333333,0.166666666667,"","","","",0.2,0.166666666667
"(1008, 6)",9574,1.0,2.2,0.2,2.2,0.2,"","",1.2,0.2,"","",1.8,0.2,"","","","",0.0,0.2
"(37, 4)",9769,0.5,-2.2,0.2,0.4,0.2,-4.33333333333,0.0,1.6,0.2,-1.0,0.0,0.2,0.2,-4.33333333333,0.0,-1.0,0.0,0.0,0.2
"(222, 0)",9001,0.833333333333,-0.666666666667,0.166666666667,0.333333333333,0.166666666667,5.0,0.0,2.5,0.166666666667,-5.0,0.0,0.833333333333,0.166666666667,2.0,0.0,-3.0,0.0,0.25,0.333333333333
"(876, 5)",13254,0.25,-2.16666666667,0.0,-1.5,0.166666666667,0.333333333333,0.0,0.833333333333,0.166666666667,0.666666666667,0.0,-1.5,0.0,-0.333333333333,0.333333333333,-0.333333333333,0.0,0.833333333333,0.0
"(990, 5)",12178,0.333333333333,-2.0,0.2,0.0,0.0,-1.75,0.0,-1.6,0.0,0.5,0.0,0.2,0.0,-2.25,0.0,-1.5,0.0,0.2,0.0
"(1052, 0)",11467,0.25,-1.2,0.0,0.2,0.0,-3.0,0.0,-0.2,0.0,-3.33333333333,0.0,0.0,0.0,1.66666666667,0.0,2.66666666667,0.0,0.0,0.2
"(620, 2)",11467,0.4,-2.2,0.0,-0.2,0.0,-4.33333333333,0.0,1.8,0.0,-1.0,0.0,0.4,0.0,-4.0,0.0,-3.66666666667,0.0,0.0,0.0
"(842, 4)",14248,1.0,1.33333333333,0.0,3.33333333333,0.0,"","",2.5,0.0,"","",3.16666666667,0.166666666667,"","","","",0.0,0.0
"(771, 0)",10287,0.8,-1.0,0.2,0.6,0.2,3.0,0.0,1.0,0.2,0.0,1.0,2.4,0.0,1.0,0.0,5.0,0.0,0.0,0.0
"(1274, 3)",4248,1.0,2.28571428571,0.142857142857,1.42857142857,0.142857142857,"","",-1.14285714286,0.0,"","",2.0,0.0,"","","","",0.0,0.142857142857
"(1064, 3)",1792,0.333333333333,-3.0,0.0,0.6,0.0,-4.75,0.0,-1.6,0.0,4.5,0.0,1.0,0.0,-5.0,0.0,1.0,0.0,0.25,0.2
"(154, 2)",5344,0.285714285714,-0.166666666667,0.333333333333,-0.166666666667,0.166666666667,-1.6,0.4,0.333333333333,0.166666666667,1.6,0.4,0.333333333333,0.166666666667,-0.4,0.4,-2.4,0.2,0.0,0.5
"(339, 2)",9414,0.857142857143,-1.16666666667,0.166666666667,0.333333333333,0.166666666667,2.0,0.0,1.5,0.166666666667,2.0,0.0,0.666666666667,0.166666666667,-2.0,0.0,2.0,0.0,0.0,0.333333333333
"(1425, 3)",14196,1.0,-0.714285714286,0.142857142857,2.85714285714,0.0,"","",2.57142857143,0.0,"","",2.42857142857,0.0,"","","","",0.0,0.0
"(586, 1)",13673,0.857142857143,-3.4,0.2,2.6,0.0,-5.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.25,0.2
"(993, 1)",6961,0.8,-3.16666666667,0.166666666667,-2.16666666667,0.166666666667,-3.0,0.0,-0.333333333333,0.166666666667,3.0,0.0,-1.5,0.166666666667,-3.0,0.0,-3.0,0.0,0.5,0.333333333333
"(1169, 6)",8753,0.2,-4.0,0.0,-1.5,0.0,-2.25,0.0,2.33333333333,0.0,-1.25,0.0,-0.666666666667,0.0,-3.0,0.0,-3.0,0.0,0.166666666667,0.0
"(639, 4)",13998,1.0,-0.8,0.8,-1.2,0.4,"","",-2.0,0.4,"","",0.0,0.4,"","","","",0.666666666667,0.4
"(552, 0)",339,0.6,-2.2,0.0,-1.6,0.0,-1.5,0.0,-2.6,0.2,1.0,0.0,-1.0,0.0,-0.5,0.0,1.5,0.0,1.0,0.0
"(737, 4)",1497,0.5,0.6,0.2,0.8,0.2,-2.0,0.0,-0.6,0.4,1.66666666667,0.333333333333,1.2,0.2,2.0,0.0,-1.0,0.0,0.0,0.4
"(975, 6)",8753,0.4,-1.4,0.2,1.8,0.0,0.0,0.333333333333,3.6,0.0,-1.0,0.0,2.8,0.0,-0.333333333333,0.0,2.0,0.333333333333,0.0,0.0
"(120, 2)",9575,0.666666666667,-1.6,0.0,-1.0,0.0,-3.5,0.0,1.6,0.0,-2.0,0.0,-0.2,0.0,2.5,0.0,3.5,0.0,0.2,0.0
"(1407, 3)",999,0.666666666667,-2.0,0.0,2.28571428571,0.0,-4.0,0.0,-2.14285714286,0.0,-1.0,0.0,2.71428571429,0.0,-4.0,0.0,1.0,0.0,0.142857142857,0.0
"(287, 0)",11467,1.0,0.5,0.5,1.5,0.333333333333,"","",2.33333333333,0.333333333333,"","",1.5,0.5,"","","","",0.0,0.333333333333
"(605, 5)",8206,0.5,-1.8,0.2,-0.6,0.2,0.666666666667,0.0,1.0,0.0,-2.0,0.0,0.2,0.0,0.0,0.0,1.33333333333,0.0,0.0,0.0
"(456, 4)",11403,0.142857142857,-1.5,0.166666666667,-0.666666666667,0.166666666667,-1.5,0.0,0.166666666667,0.166666666667,-1.0,0.0,0.5,0.166666666667,-0.166666666667,0.0,0.666666666667,0.0,0.2,0.166666666667
"(534, 3)",5121,0.4,-3.16666666667,0.166666666667,-0.666666666667,0.166666666667,-2.66666666667,0.0,1.66666666667,0.166666666667,-3.66666666667,0.0,0.333333333333,0.333333333333,-0.666666666667,0.0,3.33333333333,0.0,0.0,0.333333333333
"(941, 3)",12528,0.5,-1.0,0.0,-1.0,0.0,-1.66666666667,0.0,0.2,0.0,1.33333333333,0.0,0.2,0.0,-0.666666666667,0.0,0.0,0.0,0.0,0.0
"(102, 1)",10445,0.333333333333,-4.16666666667,0.0,-3.0,0.0,-3.25,0.0,-3.16666666667,0.0,4.75,0.0,-2.0,0.0,-4.75,0.0,-4.75,0.0,0.0,0.0
"(1188, 4)",4808,0.428571428571,-1.14285714286,0.571428571429,1.28571428571,0.428571428571,2.25,0.0,0.142857142857,0.142857142857,-1.0,0.25,1.28571428571,0.285714285714,0.5,0.0,1.5,0.0,0.428571428571,0.0
"(1373, 0)",13045,0.428571428571,-3.16666666667,0.0,-0.5,0.0,0.5,0.25,-1.0,0.0,1.25,0.5,0.166666666667,0.0,-3.0,0.25,-3.25,0.25,0.2,0.166666666667
"(509, 1)",4103,0.5,-3.0,0.0,2.83333333333,0.0,-0.666666666667,0.0,0.666666666667,0.0,-3.0,0.0,2.16666666667,0.0,-2.66666666667,0.0,3.33333333333,0.0,0.0,0.0
"(756, 6)",9007,0.8,-1.0,0.4,0.2,0.2,-4.0,0.0,-0.4,0.2,0.0,1.0,0.6,0.2,-5.0,0.0,-5.0,0.0,0.333333333333,0.4
"(68, 0)",4764,0.5,-1.33333333333,0.333333333333,0.333333333333,0.333333333333,1.0,0.0,0.666666666667,0.333333333333,-3.66666666667,0.0,1.0,0.333333333333,4.33333333333,0.0,-1.33333333333,0.0,0.0,0.333333333333
"(290, 6)",4,0.833333333333,-0.333333333333,0.333333333333,1.16666666667,0.333333333333,-4.0,0.0,0.666666666667,0.166666666667,0.0,0.0,1.16666666667,0.333333333333,-3.0,0.0,3.0,0.0,0.0,0.333333333333
"(1219, 1)",11467,0.666666666667,-1.2,0.2,0.4,0.2,-2.5,0.5,0.4,0.2,1.0,0.5,1.0,0.4,0.0,0.0,-0.5,0.0,0.0,0.4
"(404, 2)",8978,0.8,-0.666666666667,0.666666666667,0.833333333333,0.333333333333,-5.0,0.0,0.833333333333,0.5,-5.0,0.0,0.833333333333,0.333333333333,-5.0,0.0,-5.0,0.0,0.0,0.166666666667
"(722, 5)",13158,0.166666666667,-4.0,0.0,-1.28571428571,0.0,-2.0,0.0,-1.0,0.0,-0.6,0.0,0.142857142857,0.0,-1.4,0.0,-1.0,0.0,0.285714285714,0.0
"(651, 3)",1369,0.142857142857,-2.5,0.0,-0.166666666667,0.0,2.0,0.0,1.0,0.0,-2.83333333333,0.0,0.5,0.0,-0.833333333333,0.166666666667,1.66666666667,0.0,0.0,0.0
"(34, 3)",6524,0.0,-0.833333333333,0.333333333333,1.16666666667,0.333333333333,-0.4,0.2,0.5,0.333333333333,-0.8,0.0,1.16666666667,0.5,0.8,0.0,0.4,0.0,0.2,0.166666666667
"(219, 5)",4019,0.333333333333,-5.0,0.0,-2.2,0.0,-2.75,0.0,-0.4,0.0,1.5,0.25,-2.0,0.0,-3.5,0.0,-2.25,0.0,0.2,0.0
"(1305, 2)",10392,0.0,0.8,0.2,1.2,0.2,2.0,0.0,1.2,0.2,0.5,0.0,1.4,0.2,0.0,0.0,0.0,0.0,0.0,0.4
"(441, 3)",50,0.666666666667,1.8,0.2,3.2,0.2,-2.5,0.0,-0.6,0.2,0.0,0.0,3.4,0.2,0.0,0.0,0.0,0.0,0.0,0.2
"(1419, 6)",9436,0.666666666667,-3.57142857143,0.0,-0.428571428571,0.0,-4.5,0.0,2.28571428571,0.0,0.5,0.0,-1.14285714286,0.0,-4.0,0.0,4.5,0.0,0.0,0.0
"(873, 0)",3458,0.6,-2.8,0.0,0.6,0.0,0.0,0.0,0.0,0.0,-1.5,0.0,0.8,0.0,-0.5,0.0,4.0,0.0,0.2,0.0
"(1049, 5)",3571,0.8,-2.4,0.0,1.0,0.0,-5.0,0.0,-0.4,0.0,4.0,0.0,1.2,0.0,5.0,0.0,3.0,0.0,0.2,0.0
"(1046, 6)",13398,0.4,-2.4,0.2,-1.0,0.2,-4.33333333333,0.0,1.6,0.2,-0.666666666667,0.0,-1.0,0.2,-5.0,0.0,1.66666666667,0.0,0.25,0.2
"(185, 6)",7213,0.428571428571,-3.0,0.0,-1.66666666667,0.0,-2.0,0.0,-2.83333333333,0.0,3.5,0.0,-1.33333333333,0.0,-0.5,0.0,-2.5,0.0,0.166666666667,0.0
"(423, 4)",13202,1.0,0.2,0.0,0.4,0.0,"","",1.2,0.0,"","",1.2,0.0,"","","","",0.2,0.0
"(855, 1)",10860,0.666666666667,-0.571428571429,0.285714285714,-0.428571428571,0.285714285714,0.5,0.5,-1.14285714286,0.142857142857,-0.5,0.5,0.285714285714,0.142857142857,-3.0,0.0,1.5,0.5,0.2,0.285714285714
"(768, 3)",3869,0.333333333333,-3.33333333333,0.0,-3.0,0.0,-2.0,0.0,-0.666666666667,0.0,0.5,0.0,-1.66666666667,0.0,-3.5,0.0,-3.5,0.0,0.333333333333,0.0
"(1102, 2)",12609,0.285714285714,1.6,0.2,0.8,0.2,-0.6,0.2,1.4,0.0,-2.2,0.0,0.2,0.2,-2.2,0.2,1.0,0.0,0.0,0.0
"(1031, 2)",472,1.0,-0.428571428571,0.428571428571,0.428571428571,0.428571428571,"","",-1.0,0.285714285714,"","",0.428571428571,0.142857142857,"","","","",0.2,0.285714285714
"(167, 3)",8918,0.6,-1.8,0.2,1.8,0.2,-1.0,0.0,1.8,0.2,0.0,0.0,2.2,0.2,-1.0,0.5,3.0,0.0,0.25,0.2
"(1056, 6)",4390,0.2,-2.2,0.4,1.0,0.4,-0.25,0.0,0.8,0.4,1.25,0.0,1.2,0.2,-1.25,0.0,-3.0,0.0,0.0,0.2
"(336, 5)",56,0.666666666667,-0.166666666667,0.166666666667,-0.666666666667,0.333333333333,-1.5,0.0,0.0,0.333333333333,2.5,0.0,0.166666666667,0.166666666667,-1.0,0.5,3.5,0.0,0.75,0.333333333333
"(389, 5)",3680,1.0,-1.8,0.0,2.2,0.0,"","",3.4,0.0,"","",2.6,0.0,"","","","",0.0,0.2
"(821, 2)",10587,0.4,-1.42857142857,0.0,-0.285714285714,0.142857142857,-1.0,0.0,-0.428571428571,0.142857142857,-2.33333333333,0.0,1.14285714286,0.0,-4.0,0.0,-2.66666666667,0.0,0.142857142857,0.0
"(1006, 6)",102,0.2,-2.5,0.0,-0.666666666667,0.0,-0.25,0.0,2.5,0.0,1.25,0.0,-0.166666666667,0.166666666667,-1.25,0.0,-0.75,0.0,0.166666666667,0.0
"(1068, 5)",1515,0.833333333333,0.0,0.0,2.0,0.0,-4.0,0.0,0.2,0.0,-3.0,0.0,0.6,0.2,0.0,1.0,3.0,0.0,0.2,0.0
"(204, 4)",312,0.4,-2.6,0.0,-2.4,0.0,-0.666666666667,0.0,-2.4,0.2,3.33333333333,0.333333333333,-1.2,0.2,-3.33333333333,0.0,-2.66666666667,0.0,0.5,0.2
"(133, 0)",4240,0.8,-3.16666666667,0.166666666667,1.5,0.166666666667,-4.0,0.0,1.66666666667,0.166666666667,-4.0,0.0,1.16666666667,0.166666666667,-4.0,0.0,5.0,0.0,0.2,0.166666666667
"(318, 4)",3953,0.4,-0.8,0.2,-1.2,0.0,-2.0,0.0,0.2,0.0,-0.666666666667,0.0,-0.2,0.0,1.33333333333,0.0,2.0,0.0,0.0,0.0
"(972, 1)",7046,0.333333333333,-2.2,0.2,0.0,0.2,1.75,0.0,-0.8,0.2,-0.25,0.0,0.4,0.2,-3.25,0.0,-1.25,0.0,0.25,0.2
"(1034, 4)",3462,0.166666666667,-1.0,0.333333333333,-0.833333333333,0.333333333333,-1.8,0.0,-0.333333333333,0.333333333333,1.8,0.0,-0.666666666667,0.333333333333,-1.4,0.0,2.4,0.0,0.0,0.5
"(1219, 0)",3714,0.833333333333,-1.4,0.2,1.8,0.2,-1.0,0.0,2.0,0.2,-3.0,0.0,1.2,0.2,4.0,0.0,4.0,0.0,0.0,0.2
"(355, 1)",5383,0.0,-2.6,0.2,-2.0,0.2,-1.2,0.0,-2.6,0.2,2.4,0.0,-0.6,0.4,-0.8,0.0,-2.4,0.0,0.333333333333,0.4
"(284, 3)",12397,1.0,1.83333333333,0.166666666667,2.33333333333,0.166666666667,"","",2.33333333333,0.166666666667,"","",2.5,0.166666666667,"","","","",0.0,0.333333333333
"(602, 2)",5305,1.0,1.0,0.666666666667,1.33333333333,0.333333333333,"","",0.0,0.333333333333,"","",1.66666666667,0.333333333333,"","","","",0.333333333333,0.5
"(531, 2)",5711,0.833333333333,1.2,0.0,1.4,0.0,4.0,0.0,2.2,0.0,4.0,0.0,1.6,0.0,2.0,0.0,-5.0,0.0,0.2,0.0
